,Unnamed: 0,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
145,4252,Volvo V40 D3 R-Design,2018,2474985.2008873913,2000,Diesel,Dealer,Automatic,First Owner,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm,5.0
146,780,Ford Freestyle Trend Petrol BSIV,2019,724263.9585506277,10000,Petrol,Individual,Manual,First Owner,19.0 kmpl,1194 CC,94.68 bhp,120Nm@ 4250rpm,5.0
147,6886,Maruti Celerio ZXI Optional,2017,494667.25097736414,15000,Petrol,Individual,Manual,First Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0
148,4501,Ford Figo Diesel LXI,2011,182725.9438833577,120000,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5.0
149,560,Hyundai EON Sportz,2017,350071.4247838075,10000,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5.0
150,1257,Toyota Innova 2.5 GX 8 STR,2010,612135.1233851409,216000,Diesel,Individual,Manual,First Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8.0
151,3778,Tata New Safari DICOR 2.2 VX 4x2,2012,395461.64827535953,90000,Diesel,Individual,Manual,First Owner,13.93 kmpl,2179 CC,138 bhp,320Nm@ 1700-2700rpm,7.0
152,5813,Hyundai Sonata 2.4 GDi MT,2012,512020.7656601749,330000,Petrol,Individual,Manual,Second Owner,13.44 kmpl,2359 CC,198.25 bhp,250Nm@ 4250rpm,5.0
153,4714,Maruti Ertiga VDI,2013,551533.1663940983,139000,Diesel,Individual,Manual,First Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7.0
154,952,Maruti Swift Dzire VXI 1.2,2019,666565.5002942814,5000,Petrol,Individual,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
155,489,Hyundai Xcent 1.2 VTVT S,2018,552058.8368465528,60000,Petrol,Individual,Manual,First Owner,20.14 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5.0
156,7600,Maruti Wagon R VXI 1.2,2015,374950.9821229727,28000,Petrol,Dealer,Manual,First Owner,20.52 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
157,939,Hyundai Verna 1.6 SX,2012,460472.7634581892,120000,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5.0
158,7509,Hyundai Verna CRDi SX ABS,2007,198991.57094702288,121000,Diesel,Individual,Manual,Second Owner,18.1 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5.0
159,49,Mercedes-Benz B Class B180,2014,1771995.4854946972,27800,Diesel,Dealer,Automatic,Second Owner,14.8 kmpl,2143 CC,120.7 bhp,200Nm@ 1250-4000rpm,5.0
160,2365,Mahindra Xylo D4 BSIV,2012,317929.98274431285,100000,Diesel,Individual,Manual,Second Owner,14.0 kmpl,2498 CC,112 bhp,260 Nm at 1800-2200 rpm,8.0
161,7529,Honda City i DTec E,2016,694657.6662623583,80000,Diesel,Individual,Manual,First Owner,26.0 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5.0
162,7169,Renault KWID 1.0 RXT 02 Anniversary Edition,2017,313778.60709194397,30000,Petrol,Individual,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5.0
163,3289,Tata Tigor 1.2 Revotron XZ,2017,473873.518618776,40000,Petrol,Individual,Manual,First Owner,20.3 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5.0
164,1033,Honda City i DTEC VX,2015,704610.5260313444,70000,Diesel,Individual,Manual,Third Owner,25.1 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5.0
165,440,Mahindra Verito 1.5 D2 BSIII,2011,184942.37492646603,170000,Diesel,Individual,Manual,Second Owner,21.0 kmpl,1461 CC,64.1 bhp,160Nm@ 2000rpm,5.0
166,4214,Tata Sumo SE,2002,244536.93890269985,120000,Diesel,Individual,Manual,First Owner,14.07 kmpl,2956 CC,83.1 bhp,250Nm@ 1600-2000rpm,7.0
167,4537,Hyundai i20 Magna,2010,275368.29325593263,49000,Petrol,Individual,Manual,First Owner,18.5 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5.0
168,281,Honda Brio Exclusive Edition,2014,334995.11441112915,33033,Petrol,Dealer,Manual,First Owner,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5.0
169,4857,Chevrolet Beat Diesel LS,2013,203135.6221167997,68000,Diesel,Individual,Manual,Second Owner,25.44 kmpl,936 CC,57.6 bhp,150Nm@ 1750rpm,5.0
170,1051,Maruti Alto K10 VXI,2016,284827.7660490142,20000,Petrol,Individual,Manual,Second Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5.0
171,7216,Hyundai Verna 1.6 SX CRDi (O),2014,577011.2808602948,80000,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5.0
172,3124,Maruti Ritz ZXi,2013,354085.5442810538,60000,Petrol,Individual,Manual,Second Owner,18.5 kmpl,1197 CC,85.80 bhp,114Nm@ 4000rpm,5.0
173,5745,Chevrolet Beat LS,2011,117284.25262421858,90000,Petrol,Individual,Manual,Second Owner,18.6 kmpl,1199 CC,79.4 bhp,108Nm@ 4400rpm,5.0
174,1175,Ford Figo Aspire 1.2 Ti-VCT Titanium,2017,625975.9888748454,5000,Petrol,Individual,Manual,First Owner,18.16 kmpl,1196 CC,86.8 bhp,112Nm@ 4000rpm,5.0
175,6761,Tata Manza Aqua Quadrajet BS IV,2010,147202.94865168142,30000,Diesel,Individual,Manual,Second Owner,21.12 kmpl,1248 CC,88.8 bhp,200Nm@ 1750-3000rpm,5.0
176,6406,Hyundai Verna 1.6 SX,2012,469886.5788609438,72000,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5.0
177,5961,Hyundai EON Magna Plus,2017,342571.9557252445,30000,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5.0
178,6895,Mahindra XUV500 W9 2WD,2018,1440012.9233523174,40000,Diesel,Individual,Manual,First Owner,16.0 kmpl,2179 CC,138 bhp,330Nm@ 1600-2800rpm,7.0
179,6414,Honda WR-V i-DTEC VX,2019,915435.6023047195,72000,Diesel,Individual,Manual,First Owner,25.5 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5.0
180,3272,Skoda Fabia 1.4 TDI Ambiente,2008,605388.2776211156,150000,Diesel,Individual,Manual,Third Owner,19.4 kmpl,1422 CC,70 bhp,155 Nm at 1600-2800 rpm,5.0
181,3266,Hyundai i20 1.4 Sportz,2018,732298.4093181866,35000,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5.0
182,5015,Maruti Ertiga SHVS ZDI Plus,2017,836793.1410890205,55000,Diesel,Individual,Manual,First Owner,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7.0
183,5375,Maruti Alto K10 VXI,2016,298882.820064439,75000,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5.0
184,3817,Honda Brio Exclusive Edition,2013,287388.6049508131,80000,Petrol,Individual,Manual,First Owner,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5.0
185,1269,Renault KWID RXL,2015,234524.78176226607,50000,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5.0
186,6629,Mahindra Bolero Pik-Up CBC 1.7T,2019,1229794.899462579,80000,Diesel,Individual,Manual,First Owner,0.0 kmpl,2523 CC,70 bhp,200Nm@ 1400-2200rpm,2.0
187,7310,Maruti Swift Ldi BSIII,2008,250803.93401442748,120000,Diesel,Individual,Manual,First Owner,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm,5.0
188,6409,Hyundai Elite i20 Petrol Asta,2019,624369.3520617175,17000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.86 bhp,114.73nm@ 4000rpm,5.0
189,1252,Maruti 800 Std BSII,2003,35397.23681765562,35000,Petrol,Individual,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4.0
190,1534,Honda Jazz 1.2 V AT i VTEC,2015,569120.1509510282,80000,Petrol,Individual,Automatic,First Owner,19.0 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5.0
191,943,Maruti Swift Ldi BSIII,2008,229884.63960116077,100000,Diesel,Individual,Manual,Second Owner,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm,5.0
192,7938,Hyundai Verna CRDi 1.6 SX Option,2018,1039130.9817747724,40000,Diesel,Individual,Manual,First Owner,22.0 kmpl,1582 CC,126.2 bhp,259.87nm@ 1500-3000rpm,5.0
193,7293,Maruti SX4 S Cross 2015-2017 DDiS 200 Alpha,2015,582663.4570609084,57000,Diesel,Dealer,Manual,First Owner,23.65 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0
194,3618,Mahindra Verito 1.6 G6 Executive BSIII,2013,516074.1582532014,70000,Petrol,Individual,Manual,First Owner,13.87 kmpl,1598 CC,86 bhp,128Nm@ 3100rpm,5.0
195,21,Honda WR-V i-DTEC VX,2017,856368.268326617,50000,Diesel,Individual,Manual,First Owner,25.5 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5.0
196,4772,Audi Q5 45 TDI quattro Technology,2015,1822773.5162126352,105000,Diesel,Dealer,Automatic,Second Owner,13.22 kmpl,2967 CC,241.4 bhp,580Nm@ 1400-3250rpm,5.0
197,354,Nissan Sunny XV Special Edition,2012,334078.5438511446,9000,Petrol,Dealer,Manual,First Owner,16.95 kmpl,1498 CC,97.7 bhp,134Nm@ 4000rpm,5.0
198,2552,Renault Duster 85PS Diesel RxL Plus,2015,586066.606573968,140000,Diesel,Individual,Manual,Second Owner,20.45 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm,5.0
199,6987,Hyundai i20 Asta 1.4 CRDi,2015,571776.0024512972,100000,Diesel,Individual,Manual,Second Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5.0
200,5003,Maruti Baleno Delta Automatic,2019,684756.8803466358,20000,Petrol,Individual,Automatic,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5.0
201,6927,Hyundai i10 Sportz AT,2011,223370.4834312019,60000,Petrol,Individual,Automatic,Third Owner,16.95 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5.0
202,682,Toyota Fortuner 4x2 4 Speed AT,2012,1508574.7784879368,160000,Diesel,Individual,Automatic,First Owner,11.5 kmpl,2982 CC,169 bhp,343Nm@ 1400-3400rpm,7.0
203,529,Maruti Alto K10 2010-2014 VXI,2011,199638.93965937395,46000,Petrol,Individual,Manual,First Owner,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5.0
204,6337,BMW X1 sDrive20d,2011,2326897.4544646787,50000,Diesel,Individual,Automatic,First Owner,17.05 kmpl,1995 CC,184 bhp,380Nm@ 1750-2750rpm,5.0
205,7673,Maruti Swift Dzire VDI,2017,679869.8102599413,30000,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5.0
206,6396,Hyundai EON Era Plus,2016,305122.9862702624,60000,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5.0
207,1522,Hyundai i20 1.2 Asta Option,2017,683671.7927665578,40000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5.0
208,6569,BMW X4 M Sport X xDrive20d,2019,5459142.870544194,8500,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5.0
209,7272,Tata Indica DLS,2005,88997.3510284049,100000,Diesel,Individual,Manual,Fourth & Above Owner,,,,,
210,6451,Hyundai i20 Active 1.4 SX with AVN,2015,616189.5240135987,90000,Diesel,Individual,Manual,First Owner,21.19 kmpl,1396 CC,88.73 bhp,219.66nm@ 1500-2750rpm,5.0
211,1316,Maruti Wagon R LXI,2005,88913.63016044884,150000,Petrol,Individual,Manual,Third Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5.0
212,7144,Datsun RediGO 1.0 S,2017,254995.60137745622,60000,Petrol,Individual,Manual,First Owner,22.5 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5.0
213,5029,Maruti SX4 Vxi BSIII,2008,152514.03210552933,100000,Petrol,Individual,Manual,Fourth & Above Owner,15.0 kmpl,1586 CC,104.68 bhp,"145@ 4,100(kgm@ rpm)",5.0
214,7068,Fiat Linea Emotion,2010,113188.54145110643,100000,Petrol,Individual,Manual,Second Owner,16.0 kmpl,1368 CC,90 bhp,115Nm@ 4500rpm,5.0
215,8004,Ford Figo Aspire Titanium Diesel,2016,709014.5336529475,85000,Diesel,Dealer,Manual,First Owner,24.4 kmpl,1499 CC,98.96 bhp,215Nm@ 1750-3000rpm,5.0
216,7397,Tata Manza Club Class Quadrajet90 LX,2012,286086.2859478146,80000,Diesel,Individual,Manual,First Owner,21.02 kmpl,1248 CC,88.76 bhp,200Nm@ 1750-3000rpm,5.0
217,1060,Mercedes-Benz E-Class E250 CDI Avantgarde,2016,2954356.582703293,31000,Diesel,Dealer,Automatic,First Owner,13.0 kmpl,2143 CC,204 bhp,500Nm@ 1600-1800rpm,5.0
218,7153,Ford Figo 1.5D Trend MT,2015,399068.2319114893,79000,Diesel,Individual,Manual,Second Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5.0
219,3820,Tata Indica Vista TDI LX,2013,276100.7235994772,120000,Diesel,Individual,Manual,First Owner,19.4 kmpl,1405 CC,70 bhp,135.4Nm@ 2500rpm,5.0
220,7975,Hyundai Creta 1.6 SX,2018,1203122.5091826385,11000,Petrol,Individual,Manual,First Owner,15.8 kmpl,1591 CC,121.3 bhp,151Nm@ 4850rpm,5.0
221,6827,Maruti Ciaz ZDi,2015,599587.2039291192,70000,Diesel,Individual,Manual,First Owner,26.21 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0
222,832,Maruti Alto 800 LXI,2015,272401.4774626937,15000,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0
223,356,Hyundai i10 Sportz,2009,187800.61064712424,60000,Petrol,Dealer,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5.0
224,1507,Maruti Wagon R LXI Optional,2016,350692.8856579908,25000,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0
225,5660,Renault Lodgy World Edition 110PS,2017,879977.3030749887,65000,Diesel,Individual,Manual,First Owner,19.98 kmpl,1461 CC,108.5 bhp,245Nm@ 1750rpm,8.0
226,6915,Toyota Etios G,2015,433873.3512692058,110000,Petrol,Individual,Manual,Third Owner,16.78 kmpl,1496 CC,88.73 bhp,132Nm@ 3000rpm,5.0
227,7002,Hyundai Santro Xing (Non-AC),2010,51320.45814104751,80000,Petrol,Individual,Manual,Second Owner,0.0 kmpl,1086 CC,62.1 bhp,96.1Nm@ 3000rpm,5.0
228,5027,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2012,592776.2291958089,121779,Diesel,Individual,Manual,First Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8.0
229,5000,Honda Mobilio S i DTEC,2015,439218.74900920887,120000,Diesel,Individual,Manual,First Owner,24.2 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,7.0
230,4411,Hyundai i20 2015-2017 Sportz 1.2,2017,551152.4395531386,5000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5.0
231,3591,Toyota Etios VXD,2011,489751.23595283413,100000,Diesel,Individual,Manual,Second Owner,23.59 kmpl,1364 CC,67.1 bhp,170Nm@ 1800-2400rpm,5.0
232,7776,Hyundai i10 Magna,2012,269783.6162324692,40000,Petrol,Individual,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5.0
233,516,Maruti Swift VDI BSIV,2010,270309.80790963233,110000,Diesel,Individual,Manual,Second Owner,,,,,
234,4576,Honda WR-V i-DTEC S,2017,719793.5120829586,70000,Diesel,Individual,Manual,First Owner,25.5 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5.0
235,1621,Maruti Celerio VXI,2015,318354.5191197009,70000,Petrol,Individual,Manual,Third Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0
236,5357,Hyundai Elite i20 Asta Option CVT BSIV,2018,804310.9773413278,25000,Petrol,Individual,Automatic,First Owner,17.4 kmpl,1197 CC,81.86 bhp,117nm@ 4000rpm,5.0
237,4992,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,938103.8702928865,70000,Diesel,Individual,Manual,First Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7.0
238,3116,Hyundai Creta 1.6 CRDi SX,2017,1017581.6445188493,48698,Diesel,Dealer,Manual,First Owner,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5.0
239,7170,Maruti Swift Dzire Tour LDI,2016,444437.4053570954,175000,Diesel,Individual,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
240,7992,Maruti Ertiga VDI,2012,528863.7398028888,93000,Diesel,Individual,Manual,First Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7.0
241,1445,Maruti Swift ZDI Plus,2013,488282.4941454374,43978,Diesel,Dealer,Manual,Second Owner,28.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
242,4001,Fiat Avventura MULTIJET Emotion,2015,488650.4719313107,120000,Diesel,Individual,Manual,First Owner,20.5 kmpl,1248 CC,91.72 bhp,209Nm@ 2000rpm,5.0
243,6196,Volkswagen Vento Petrol Trendline,2011,488611.5231614475,73840,Petrol,Individual,Manual,First Owner,15.04 kmpl,1598 CC,103.6 bhp,153Nm@ 3800rpm,5.0
244,1754,Hyundai i20 1.4 CRDi Sportz,2011,324376.4307470564,116500,Diesel,Individual,Manual,First Owner,23.0 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5.0
245,3560,Maruti Wagon R VXI 1.2,2019,498540.87411671004,10000,Petrol,Individual,Manual,First Owner,20.52 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
246,3610,Renault KWID RXL,2019,369133.62667329167,10000,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5.0
247,4680,Toyota Fortuner 4x4 AT,2017,1898903.2232770224,60000,Diesel,Dealer,Automatic,Second Owner,12.55 kmpl,2982 CC,168.5 bhp,360Nm@ 1400-3200rpm,7.0
248,3715,Maruti Swift Ldi BSIV,2009,306949.317646367,100000,Diesel,Individual,Manual,Second Owner,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm,5.0
249,7130,Mahindra Bolero 2011-2019 DI - AC BS III,2016,591011.9157032603,72000,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,63 bhp,180Nm@ 1440-1500rpm,9.0
250,6425,Hyundai Grand i10 Asta Option,2014,425914.2430342579,60000,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5.0
251,1629,Toyota Innova 2.5 V Diesel 7-seater,2010,634078.6006055004,334000,Diesel,Individual,Manual,First Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),7.0
252,4832,Skoda Rapid 1.6 MPI AT Elegance,2016,640602.4777777531,11000,Petrol,Dealer,Automatic,First Owner,14.3 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm,5.0
253,4730,Maruti Eeco 7 Seater Standard BSIV,2015,268728.9368369904,35000,Petrol,Individual,Manual,Second Owner,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,7.0
254,7295,Volkswagen Passat Highline DSG S (Spl. Edition),2012,1036561.2210469308,61100,Diesel,Dealer,Automatic,First Owner,14.3 kmpl,1968 CC,140 bhp,"36.6@ 1,750-2,500(kgm@ rpm)",5.0
255,1264,Maruti Swift Glam,2007,211777.62809212168,78000,Petrol,Individual,Manual,Second Owner,16.1 kmpl,1298 CC,88.2 bhp,"11.5@ 4,500(kgm@ rpm)",5.0
256,5778,Honda Amaze S i-VTEC,2018,648922.8501191153,15000,Petrol,Individual,Manual,First Owner,17.8 kmpl,1198 CC,86.7 bhp,109Nm@ 4500rpm,5.0
257,5440,Hyundai EON 1.0 Era Plus,2017,285543.94175959413,35000,Petrol,Individual,Manual,Second Owner,20.3 kmpl,998 CC,68.05 bhp,94.14Nm@ 3500rpm,5.0
258,7078,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,939868.9606809029,61000,Diesel,Individual,Manual,First Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7.0
259,1470,Mahindra Bolero DI DX 7 Seater,2009,284769.00173739775,150000,Diesel,Individual,Manual,Second Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7.0
260,5328,Mahindra Bolero Power Plus SLX,2018,736318.5337615048,50000,Diesel,Individual,Manual,First Owner,16.5 kmpl,1493 CC,70 bhp,195Nm@ 1400-2200rpm,7.0
261,3833,Jaguar XF 2.0 Diesel Portfolio,2017,3200019.1293456997,45000,Diesel,Dealer,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5.0
262,6530,Hyundai i20 Petrol CVT Asta,2018,783015.3937033487,25000,Petrol,Individual,Automatic,Second Owner,17.4 kmpl,1197 CC,81.86 bhp,114.73nm@ 4000rpm,5.0
263,7895,Toyota Corolla Altis 1.8 J,2009,313987.522382583,82000,Petrol,Individual,Manual,Second Owner,14.53 kmpl,1798 CC,138 bhp,173Nm@ 4000rpm,5.0
264,6323,Maruti Zen VXI,2003,224362.61003430653,121000,Petrol,Individual,Manual,First Owner,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5.0
265,1403,Nissan Sunny XV,2011,258251.1976749868,47000,Petrol,Individual,Manual,Second Owner,16.95 kmpl,1498 CC,97.7 bhp,134Nm@ 4000rpm,5.0
266,6084,Maruti Baleno Alpha Automatic,2018,816976.1903136694,5000,Petrol,Individual,Automatic,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5.0
267,4782,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2671908.758592516,9000,Diesel,Dealer,Automatic,First Owner,13.6 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5.0
268,3792,Mahindra Bolero Power Plus SLE,2017,631442.4660609177,70000,Diesel,Individual,Manual,First Owner,16.5 kmpl,1493 CC,70 bhp,195Nm@ 1400-2200rpm,7.0
269,6085,Tata Safari Storme EX,2017,607260.4397975542,60000,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7.0
270,3142,Tata Indigo LS,2011,197995.6170353205,85700,Diesel,Individual,Manual,Second Owner,17.0 kmpl,1405 CC,70 bhp,"13.5@ 2,500(kgm@ rpm)",5.0
271,938,Maruti 800 AC,2007,182191.6158285914,90000,Petrol,Individual,Manual,First Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4.0
272,1063,Toyota Corolla Altis 1.8 G,2018,1400096.6557901357,13534,Petrol,Dealer,Manual,First Owner,14.28 kmpl,1798 CC,138.03 bhp,173Nm@ 4000rpm,5.0
273,6269,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,901019.5125148047,44772,Diesel,Dealer,Manual,Second Owner,23.0 kmpl,1498 CC,98.96 bhp,205Nm@ 1750-3250rpm,5.0
274,7871,Hyundai Grand i10 1.2 CRDi Sportz,2017,469665.07166193903,56290,Diesel,Dealer,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5.0
275,7007,Toyota Fortuner 3.0 Diesel,2012,1060794.4320094974,129627,Diesel,Dealer,Manual,First Owner,11.5 kmpl,2982 CC,171 bhp,343Nm@ 1400-3400rpm,7.0
276,6230,Maruti Swift AMT ZXI Plus BSIV,2019,701037.2016996553,15000,Petrol,Individual,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0
277,4148,Chevrolet Spark 1.0 LT Option Pack w/ Airbag,2009,282072.4319944201,110000,Petrol,Individual,Manual,Third Owner,16.5 kmpl,995 CC,63 bhp,90.3Nm@ 4200rpm,5.0
278,416,Maruti Baleno Alpha 1.3,2018,748336.0326840698,38817,Diesel,Dealer,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
279,7066,Maruti Alto K10 VXI,2016,311650.30720442464,9900,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5.0
280,5533,Chevrolet Enjoy TCDi LTZ 7 Seater,2014,364138.3140153333,80000,Diesel,Individual,Manual,Second Owner,18.2 kmpl,1248 CC,73.8 bhp,172.5Nm@ 1750rpm,7.0
281,7098,Mahindra Bolero 2011-2019 DI - AC BS III,2016,593365.369553949,60000,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,63 bhp,180Nm@ 1440-1500rpm,9.0
282,4905,Maruti Wagon R VXI,2018,463207.75552240317,5000,Petrol,Individual,Manual,First Owner,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5.0
283,2087,Tata Hexa XM,2017,1251880.271424017,30000,Diesel,Individual,Manual,First Owner,17.6 kmpl,2179 CC,153.86 bhp,400Nm@ 1750-2500rpm,7.0
284,521,Maruti Swift Dzire VXI,2014,468558.59230200015,30000,Petrol,Individual,Manual,First Owner,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5.0
285,7150,Chevrolet Tavera Neo 3 9 Str BSIII,2015,631512.2697619654,70000,Diesel,Individual,Manual,First Owner,13.58 kmpl,2499 CC,72.4 bhp,171Nm@ 1800rpm,9.0
286,7168,Tata Indigo VS,2012,329248.22795498,120000,Diesel,Individual,Manual,Second Owner,17.8 kmpl,1405 CC,70 bhp,13.5@ 2500(kgm@ rpm),5.0
287,2561,Tata Xenon XT EX 4X4,2015,662443.2218652039,60000,Diesel,Individual,Manual,Second Owner,13.49 kmpl,2179 CC,138.03 bhp,320Nm@ 1750-2700rpm,5.0
288,7961,Maruti Swift VDI Optional,2015,524051.2594465816,120000,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0
289,2925,Ford Figo Diesel EXI Option,2010,204648.16719132382,85568,Diesel,Dealer,Manual,First Owner,18.5 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5.0
